,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
53,"(1.87109375, 0.92578125)","(1.890625, 1.37109375)","(1.4921875, 1.36328125)","(1.17578125, 1.7734375)","(1.0859375, 2.24609375)","(2.27734375, 1.37890625)","(2.5859375, 1.8203125)","(2.65625, 2.3046875)","(1.6484375, 2.5703125)","(1.4296875, 3.46875)","(1.4921875, 4.2734375)","(2.125, 2.5703125)","(2.390625, 3.4140625)","(2.234375, 4.25390625)","(1.80078125, 0.8515625)","(1.95703125, 0.859375)","(1.69921875, 0.90625)","(2.078125, 0.921875)"
54,"(1.875, 1.05078125)","(1.890625, 1.44140625)","(1.5, 1.4296875)","(1.12109375, 1.73046875)","(1.0703125, 2.15234375)","(2.28515625, 1.4453125)","(2.6640625, 1.796875)","(2.6875, 2.20703125)","(1.6640625, 2.65234375)","(1.35546875, 3.4765625)","(1.5234375, 4.26171875)","(2.125, 2.640625)","(2.5, 3.37890625)","(2.2578125, 4.1953125)","(1.8046875, 0.9765625)","(1.953125, 0.9765625)","(1.69921875, 1.03125)","(2.07421875, 1.03515625)"
55,"(1.875, 1.05078125)","(1.890625, 1.44140625)","(1.5, 1.4296875)","(1.12109375, 1.73046875)","(1.0703125, 2.1484375)","(2.28515625, 1.4453125)","(2.6640625, 1.79296875)","(2.6875, 2.2109375)","(1.6640625, 2.65234375)","(1.35546875, 3.4765625)","(1.5234375, 4.26171875)","(2.125, 2.640625)","(2.5, 3.3828125)","(2.2578125, 4.1953125)","(1.8046875, 0.9765625)","(1.953125, 0.9765625)","(1.69921875, 1.03125)","(2.07421875, 1.03515625)"
56,"(1.875, 1.046875)","(1.890625, 1.44140625)","(1.5, 1.4296875)","(1.12109375, 1.73046875)","(1.0703125, 2.1484375)","(2.28125, 1.4453125)","(2.6640625, 1.796875)","(2.6875, 2.20703125)","(1.6640625, 2.65234375)","(1.35546875, 3.4765625)","(1.5234375, 4.26171875)","(2.12890625, 2.640625)","(2.49609375, 3.37890625)","(2.2578125, 4.1953125)","(1.8046875, 0.9765625)","(1.94921875, 0.9765625)","(1.69921875, 1.03125)","(2.0703125, 1.03515625)"
57,"(1.875, 1.046875)","(1.890625, 1.44140625)","(1.5, 1.4296875)","(1.12109375, 1.73046875)","(1.0703125, 2.1484375)","(2.28125, 1.4453125)","(2.6640625, 1.796875)","(2.6875, 2.20703125)","(1.6640625, 2.65234375)","(1.35546875, 3.4765625)","(1.5234375, 4.26171875)","(2.12890625, 2.640625)","(2.49609375, 3.37890625)","(2.2578125, 4.1953125)","(1.8046875, 0.9765625)","(1.94921875, 0.9765625)","(1.69921875, 1.03125)","(2.0703125, 1.03515625)"
58,"(1.87109375, 1.23828125)","(1.890625, 1.59765625)","(1.50390625, 1.5859375)","(1.09375, 1.8046875)","(1.0703125, 2.10546875)","(2.27734375, 1.59375)","(2.6796875, 1.859375)","(2.70703125, 2.1328125)","(1.64453125, 2.8125)","(1.31640625, 3.53125)","(1.55859375, 4.26171875)","(2.109375, 2.8125)","(2.5703125, 3.48046875)","(2.34375, 4.20703125)","(1.796875, 1.16796875)","(1.9453125, 1.16796875)","(1.69921875, 1.2109375)","(2.06640625, 1.21484375)"
59,"(1.87109375, 1.23828125)","(1.890625, 1.59765625)","(1.50390625, 1.5859375)","(1.09375, 1.80859375)","(1.0703125, 2.10546875)","(2.27734375, 1.59375)","(2.6796875, 1.859375)","(2.70703125, 2.13671875)","(1.64453125, 2.8125)","(1.31640625, 3.52734375)","(1.55859375, 4.26171875)","(2.11328125, 2.8125)","(2.5703125, 3.48046875)","(2.33984375, 4.20703125)","(1.796875, 1.16796875)","(1.9453125, 1.16796875)","(1.6953125, 1.2109375)","(2.06640625, 1.21484375)"
60,"(1.8671875, 1.42578125)","(1.88671875, 1.796875)","(1.4921875, 1.7890625)","(1.171875, 2.00390625)","(1.10546875, 2.125)","(2.28125, 1.796875)","(2.609375, 2.05078125)","(2.68359375, 2.1484375)","(1.6640625, 3.0)","(1.296875, 3.61328125)","(1.57421875, 4.3203125)","(2.12109375, 3.0078125)","(2.5859375, 3.48828125)","(2.44921875, 4.31640625)","(1.79296875, 1.3515625)","(1.9453125, 1.34765625)","(1.6953125, 1.3984375)","(2.06640625, 1.41015625)"
61,"(1.8671875, 1.42578125)","(1.88671875, 1.796875)","(1.4921875, 1.7890625)","(1.16796875, 2.00390625)","(1.10546875, 2.125)","(2.28125, 1.796875)","(2.609375, 2.05078125)","(2.68359375, 2.1484375)","(1.6640625, 3.0)","(1.296875, 3.6171875)","(1.57421875, 4.3203125)","(2.12109375, 3.0078125)","(2.5859375, 3.48828125)","(2.44921875, 4.31640625)","(1.79296875, 1.3515625)","(1.9453125, 1.34765625)","(1.6953125, 1.3984375)","(2.06640625, 1.41015625)"
62,"(1.87109375, 1.5859375)","(1.89453125, 2.0546875)","(1.484375, 2.046875)","(1.16796875, 2.44921875)","(1.11328125, 2.2734375)","(2.296875, 2.05859375)","(2.6328125, 2.55078125)","(2.703125, 2.29296875)","(1.6875, 3.1953125)","(1.26171875, 3.62109375)","(1.56640625, 4.32421875)","(2.1640625, 3.1796875)","(2.60546875, 3.578125)","(2.4375, 4.32421875)","(1.79296875, 1.5234375)","(1.94921875, 1.515625)","(1.69921875, 1.59765625)","(2.0703125, 1.58984375)"
63,"(1.87109375, 1.58984375)","(1.890625, 2.0546875)","(1.48046875, 2.04296875)","(1.16796875, 2.44921875)","(1.1171875, 2.28125)","(2.296875, 2.05859375)","(2.6328125, 2.5546875)","(2.69921875, 2.296875)","(1.6875, 3.1953125)","(1.265625, 3.62109375)","(1.56640625, 4.32421875)","(2.1640625, 3.18359375)","(2.60546875, 3.58203125)","(2.4375, 4.32421875)","(1.79296875, 1.52734375)","(1.94921875, 1.515625)","(1.69921875, 1.59765625)","(2.0703125, 1.58984375)"
64,"(1.8671875, 1.75390625)","(1.8984375, 2.2890625)","(1.49609375, 2.29296875)","(1.15625, 2.76953125)","(1.11328125, 2.44921875)","(2.3046875, 2.296875)","(2.640625, 2.80078125)","(2.703125, 2.4375)","(1.7109375, 3.375)","(1.2734375, 3.6328125)","(1.58203125, 4.328125)","(2.18359375, 3.3671875)","(2.63671875, 3.6171875)","(2.44140625, 4.3203125)","(1.79296875, 1.69921875)","(1.9453125, 1.69140625)","(1.7109375, 1.796875)","(2.07421875, 1.79296875)"
65,"(1.8671875, 1.75390625)","(1.8984375, 2.2890625)","(1.49609375, 2.29296875)","(1.15625, 2.76953125)","(1.11328125, 2.44921875)","(2.3046875, 2.296875)","(2.640625, 2.796875)","(2.703125, 2.4375)","(1.7109375, 3.375)","(1.2734375, 3.6328125)","(1.58203125, 4.328125)","(2.18359375, 3.3671875)","(2.63671875, 3.6171875)","(2.44140625, 4.3203125)","(1.79296875, 1.69921875)","(1.9453125, 1.69140625)","(1.7109375, 1.796875)","(2.07421875, 1.79296875)"
66,"(1.87890625, 1.8828125)","(1.90234375, 2.484375)","(1.4921875, 2.48828125)","(1.109375, 2.921875)","(1.09765625, 2.47265625)","(2.30859375, 2.484375)","(2.66015625, 2.9140625)","(2.71484375, 2.45703125)","(1.6953125, 3.49609375)","(1.23828125, 3.6484375)","(1.57421875, 4.328125)","(2.1640625, 3.4921875)","(2.65625, 3.609375)","(2.4453125, 4.3203125)","(1.8046875, 1.8359375)","(1.95703125, 1.828125)","(1.71484375, 1.96484375)","(2.0859375, 1.9609375)"
67,"(1.87890625, 1.8828125)","(1.90234375, 2.484375)","(1.4921875, 2.48828125)","(1.109375, 2.921875)","(1.09765625, 2.47265625)","(2.30859375, 2.484375)","(2.66015625, 2.9140625)","(2.71484375, 2.4609375)","(1.6953125, 3.49609375)","(1.23828125, 3.6484375)","(1.57421875, 4.328125)","(2.1640625, 3.4921875)","(2.65625, 3.609375)","(2.4453125, 4.3203125)","(1.8046875, 1.8359375)","(1.95703125, 1.828125)","(1.71484375, 1.96484375)","(2.0859375, 1.9609375)"
68,"(1.87890625, 1.8828125)","(1.90234375, 2.484375)","(1.4921875, 2.484375)","(1.10546875, 2.921875)","(1.09765625, 2.47265625)","(2.30859375, 2.484375)","(2.65625, 2.9140625)","(2.71484375, 2.4609375)","(1.6953125, 3.49609375)","(1.23828125, 3.6484375)","(1.57421875, 4.328125)","(2.1640625, 3.4921875)","(2.65625, 3.609375)","(2.4453125, 4.3203125)","(1.8046875, 1.8359375)","(1.95703125, 1.828125)","(1.71484375, 1.96484375)","(2.0859375, 1.9609375)"
69,"(1.87890625, 1.8828125)","(1.90234375, 2.484375)","(1.4921875, 2.48828125)","(1.109375, 2.921875)","(1.09765625, 2.47265625)","(2.30859375, 2.484375)","(2.65625, 2.9140625)","(2.7109375, 2.4609375)","(1.6953125, 3.4921875)","(1.23828125, 3.6484375)","(1.57421875, 4.328125)","(2.1640625, 3.4921875)","(2.65625, 3.609375)","(2.4453125, 4.3203125)","(1.8046875, 1.8359375)","(1.95703125, 1.828125)","(1.71484375, 1.96484375)","(2.0859375, 1.9609375)"
70,"(1.88671875, 1.95703125)","(1.91015625, 2.54296875)","(1.51171875, 2.5546875)","(1.13671875, 2.9296875)","(1.1328125, 2.515625)","(2.296875, 2.54296875)","(2.6484375, 2.9140625)","(2.71484375, 2.4765625)","(1.72265625, 3.5703125)","(1.2421875, 3.65234375)","(1.578125, 4.33203125)","(2.16796875, 3.55859375)","(2.67578125, 3.6171875)","(2.45703125, 4.62109375)","(1.8125, 1.9140625)","(1.96875, 1.90234375)","(1.7265625, 2.03515625)","(2.1015625, 2.03515625)"
71,"(1.88671875, 1.95703125)","(1.91015625, 2.54296875)","(1.51171875, 2.5546875)","(1.13671875, 2.9296875)","(1.13671875, 2.51171875)","(2.296875, 2.54296875)","(2.6484375, 2.9140625)","(2.71484375, 2.4765625)","(1.71875, 3.5703125)","(1.2421875, 3.65234375)","(1.578125, 4.33203125)","(2.16796875, 3.55859375)","(2.67578125, 3.6171875)","(2.45703125, 4.62109375)","(1.8125, 1.9140625)","(1.96875, 1.90234375)","(1.7265625, 2.03515625)","(2.1015625, 2.03515625)"
72,"(1.88671875, 1.9609375)","(1.921875, 2.5390625)","(1.55078125, 2.53125)","(1.21484375, 2.80078125)","(1.1640625, 2.44140625)","(2.28515625, 2.5546875)","(2.57421875, 2.84765625)","(2.69140625, 2.4765625)","(1.73046875, 3.56640625)","(1.25390625, 3.66015625)","(1.5703125, 4.33203125)","(2.171875, 3.55078125)","(2.66796875, 3.62109375)","(2.4296875, 4.62109375)","(1.8203125, 1.91796875)","(1.9765625, 1.91015625)","(1.7265625, 2.04296875)","(2.10546875, 2.05078125)"
73,"(1.88671875, 1.9609375)","(1.921875, 2.5390625)","(1.55078125, 2.53125)","(1.21484375, 2.80078125)","(1.1640625, 2.44140625)","(2.28515625, 2.5546875)","(2.57421875, 2.84765625)","(2.69140625, 2.4765625)","(1.73046875, 3.56640625)","(1.25390625, 3.66015625)","(1.5703125, 4.33203125)","(2.171875, 3.55078125)","(2.66796875, 3.62109375)","(2.43359375, 4.62109375)","(1.8203125, 1.91796875)","(1.9765625, 1.91015625)","(1.7265625, 2.04296875)","(2.10546875, 2.05078125)"
74,"(1.91015625, 2.02734375)","(1.921875, 2.58203125)","(1.55859375, 2.578125)","(1.18359375, 2.7734375)","(1.171875, 2.4296875)","(2.2890625, 2.58203125)","(2.58203125, 2.8828125)","(2.703125, 2.51171875)","(1.75390625, 3.6171875)","(1.2890625, 3.67578125)","(1.578125, 4.33984375)","(2.19140625, 3.58203125)","(2.65234375, 3.640625)","(2.4375, 4.62109375)","(1.83203125, 1.9765625)","(1.98828125, 1.97265625)","(1.734375, 2.1015625)","(2.11328125, 2.10546875)"
75,"(1.91015625, 2.02734375)","(1.921875, 2.58203125)","(1.5625, 2.578125)","(1.18359375, 2.7734375)","(1.171875, 2.4296875)","(2.2890625, 2.58203125)","(2.58203125, 2.8828125)","(2.703125, 2.51171875)","(1.75390625, 3.6171875)","(1.2890625, 3.67578125)","(1.578125, 4.33984375)","(2.1875, 3.58203125)","(2.65234375, 3.640625)","(2.4375, 4.62109375)","(1.83203125, 1.9765625)","(1.98828125, 1.97265625)","(1.734375, 2.1015625)","(2.11328125, 2.10546875)"
76,"(1.91796875, 2.1640625)","(1.93359375, 2.71875)","(1.57421875, 2.71484375)","(1.21484375, 2.89453125)","(1.19921875, 2.55859375)","(2.29296875, 2.7109375)","(2.5625, 2.98828125)","(2.70703125, 2.62109375)","(1.7578125, 3.75)","(1.2890625, 3.69140625)","(1.578125, 4.34375)","(2.1796875, 3.72265625)","(2.64453125, 3.64453125)","(2.44921875, 4.62109375)","(1.83984375, 2.109375)","(1.9921875, 2.10546875)","(1.73046875, 2.21875)","(2.11328125, 2.2265625)"
77,"(1.91796875, 2.1640625)","(1.93359375, 2.71875)","(1.57421875, 2.71484375)","(1.21484375, 2.89453125)","(1.1953125, 2.55859375)","(2.29296875, 2.7109375)","(2.5625, 2.984375)","(2.70703125, 2.6171875)","(1.7578125, 3.75)","(1.29296875, 3.69140625)","(1.578125, 4.34375)","(2.1796875, 3.72265625)","(2.64453125, 3.64453125)","(2.44921875, 4.62109375)","(1.83984375, 2.109375)","(1.9921875, 2.10546875)","(1.73046875, 2.21875)","(2.11328125, 2.2265625)"
78,"(1.91015625, 2.2734375)","(1.93359375, 2.8046875)","(1.5703125, 2.80078125)","(1.203125, 3.00390625)","(1.19921875, 2.64453125)","(2.30078125, 2.8125)","(2.59375, 3.0859375)","(2.7109375, 2.7109375)","(1.76171875, 3.87109375)","(1.25390625, 3.6953125)","(1.5703125, 4.3359375)","(2.18359375, 3.86328125)","(2.6484375, 3.65234375)","(2.4609375, 4.62109375)","(1.8359375, 2.21875)","(1.98828125, 2.21875)","(1.73828125, 2.32421875)","(2.12109375, 2.3359375)"
79,"(1.91015625, 2.2734375)","(1.93359375, 2.8046875)","(1.56640625, 2.80078125)","(1.203125, 3.00390625)","(1.19921875, 2.64453125)","(2.296875, 2.8125)","(2.59375, 3.0859375)","(2.7109375, 2.7109375)","(1.76171875, 3.87109375)","(1.25390625, 3.6953125)","(1.5703125, 4.3359375)","(2.18359375, 3.86328125)","(2.6484375, 3.65234375)","(2.4609375, 4.62109375)","(1.8359375, 2.21875)","(1.98828125, 2.21875)","(1.73828125, 2.3203125)","(2.12109375, 2.3359375)"
80,"(1.91015625, 2.2734375)","(1.93359375, 2.8046875)","(1.56640625, 2.80078125)","(1.203125, 3.00390625)","(1.19921875, 2.64453125)","(2.296875, 2.8125)","(2.59375, 3.0859375)","(2.7109375, 2.70703125)","(1.76171875, 3.875)","(1.25390625, 3.6953125)","(1.5703125, 4.33984375)","(2.18359375, 3.86328125)","(2.6484375, 3.65234375)","(2.4609375, 4.62109375)","(1.8359375, 2.22265625)","(1.98828125, 2.21875)","(1.73828125, 2.3203125)","(2.1171875, 2.3359375)"
81,"(1.91015625, 2.2734375)","(1.93359375, 2.8046875)","(1.56640625, 2.80078125)","(1.203125, 3.00390625)","(1.19921875, 2.64453125)","(2.296875, 2.8125)","(2.59375, 3.0859375)","(2.7109375, 2.70703125)","(1.76171875, 3.875)","(1.25390625, 3.6953125)","(1.5703125, 4.3359375)","(2.18359375, 3.86328125)","(2.6484375, 3.65234375)","(2.4609375, 4.62109375)","(1.8359375, 2.22265625)","(1.98828125, 2.21875)","(1.73828125, 2.3203125)","(2.1171875, 2.3359375)"
82,"(1.91796875, 2.2734375)","(1.9375, 2.82421875)","(1.5703125, 2.81640625)","(1.21484375, 3.0390625)","(1.19921875, 2.671875)","(2.30078125, 2.8359375)","(2.61328125, 3.125)","(2.73046875, 2.74609375)","(1.75390625, 3.890625)","(1.25390625, 3.6875)","(1.5703125, 4.3359375)","(2.1796875, 3.8828125)","(2.62109375, 3.66796875)","(2.44921875, 4.34375)","(1.84375, 2.21875)","(2.0, 2.22265625)","(1.75, 2.3203125)","(2.12890625, 2.34765625)"
83,"(1.91796875, 2.2734375)","(1.9375, 2.82421875)","(1.5703125, 2.81640625)","(1.21484375, 3.0390625)","(1.19921875, 2.671875)","(2.30078125, 2.8359375)","(2.61328125, 3.125)","(2.73046875, 2.74609375)","(1.7578125, 3.890625)","(1.25390625, 3.6875)","(1.5703125, 4.3359375)","(2.1796875, 3.8828125)","(2.62109375, 3.6640625)","(2.44921875, 4.33984375)","(1.84375, 2.21875)","(2.0, 2.22265625)","(1.75, 2.3203125)","(2.12890625, 2.34765625)"
84,"(1.921875, 2.27734375)","(1.94140625, 2.83984375)","(1.58203125, 2.83984375)","(1.21484375, 3.03515625)","(1.1953125, 2.67578125)","(2.30078125, 2.84765625)","(2.61328125, 3.1171875)","(2.7421875, 2.78515625)","(1.76171875, 3.89453125)","(1.25, 3.66796875)","(1.56640625, 4.3359375)","(2.19140625, 3.90625)","(2.58984375, 3.671875)","(2.4453125, 4.34765625)","(1.84765625, 2.2265625)","(2.00390625, 2.2265625)","(1.75, 2.33203125)","(2.12890625, 2.359375)"
85,"(1.921875, 2.27734375)","(1.94140625, 2.83984375)","(1.5859375, 2.83984375)","(1.21484375, 3.03515625)","(1.1953125, 2.67578125)","(2.30078125, 2.8515625)","(2.61328125, 3.1171875)","(2.7421875, 2.78125)","(1.76171875, 3.89453125)","(1.25, 3.66796875)","(1.56640625, 4.3359375)","(2.19140625, 3.90625)","(2.58984375, 3.671875)","(2.4453125, 4.34765625)","(1.84765625, 2.2265625)","(2.00390625, 2.2265625)","(1.75, 2.33203125)","(2.12890625, 2.359375)"
86,"(1.921875, 2.33203125)","(1.953125, 2.875)","(1.59375, 2.875)","(1.2265625, 3.0546875)","(1.203125, 2.703125)","(2.3046875, 2.875)","(2.61328125, 3.1328125)","(2.7421875, 2.79296875)","(1.76171875, 3.94140625)","(1.25, 3.65625)","(1.56640625, 4.33203125)","(2.19921875, 3.95703125)","(2.61328125, 3.6640625)","(2.44140625, 4.3515625)","(1.8515625, 2.27734375)","(2.00390625, 2.27734375)","(1.75390625, 2.37109375)","(2.1328125, 2.39453125)"
87,"(1.921875, 2.33203125)","(1.953125, 2.875)","(1.59375, 2.875)","(1.2265625, 3.0546875)","(1.203125, 2.703125)","(2.30859375, 2.875)","(2.61328125, 3.1328125)","(2.7421875, 2.79296875)","(1.76171875, 3.94140625)","(1.25, 3.65625)","(1.56640625, 4.33203125)","(2.19921875, 3.95703125)","(2.61328125, 3.6640625)","(2.4453125, 4.3515625)","(1.8515625, 2.27734375)","(2.00390625, 2.27734375)","(1.75, 2.37109375)","(2.1328125, 2.39453125)"
88,"(1.921875, 2.34375)","(1.953125, 2.87890625)","(1.58984375, 2.875)","(1.23046875, 3.08203125)","(1.20703125, 2.72265625)","(2.31640625, 2.87890625)","(2.625, 3.1640625)","(2.7421875, 2.8046875)","(1.76171875, 3.9375)","(1.24609375, 3.64453125)","(1.5625, 4.328125)","(2.203125, 3.94921875)","(2.625, 3.65625)","(2.44140625, 4.34765625)","(1.84765625, 2.28515625)","(2.00390625, 2.28515625)","(1.75390625, 2.37109375)","(2.13671875, 2.39453125)"
89,"(1.921875, 2.34375)","(1.953125, 2.87890625)","(1.5859375, 2.875)","(1.23046875, 3.08203125)","(1.20703125, 2.72265625)","(2.31640625, 2.87890625)","(2.625, 3.1640625)","(2.7421875, 2.8046875)","(1.76171875, 3.9375)","(1.24609375, 3.64453125)","(1.5625, 4.328125)","(2.203125, 3.94921875)","(2.625, 3.65625)","(2.44140625, 4.34765625)","(1.8515625, 2.28515625)","(2.00390625, 2.28515625)","(1.75390625, 2.37109375)","(2.13671875, 2.39453125)"
90,"(1.92578125, 2.296875)","(1.95703125, 2.83984375)","(1.58984375, 2.83984375)","(1.234375, 3.0625)","(1.2109375, 2.69921875)","(2.32421875, 2.84765625)","(2.62890625, 3.15234375)","(2.7421875, 2.79296875)","(1.7734375, 3.8828125)","(1.2734375, 3.63671875)","(1.56640625, 4.33203125)","(2.203125, 3.91015625)","(2.59765625, 3.65234375)","(2.44140625, 4.34375)","(1.85546875, 2.23828125)","(2.01171875, 2.23828125)","(1.765625, 2.32421875)","(2.140625, 2.3515625)"
91,"(1.92578125, 2.296875)","(1.95703125, 2.83984375)","(1.58984375, 2.83984375)","(1.234375, 3.0625)","(1.2109375, 2.69921875)","(2.32421875, 2.84765625)","(2.62890625, 3.15234375)","(2.7421875, 2.7890625)","(1.7734375, 3.8828125)","(1.2734375, 3.63671875)","(1.56640625, 4.33203125)","(2.203125, 3.9140625)","(2.59765625, 3.65234375)","(2.44140625, 4.34375)","(1.85546875, 2.23828125)","(2.01171875, 2.23828125)","(1.765625, 2.32421875)","(2.140625, 2.3515625)"
92,"(1.92578125, 2.296875)","(1.95703125, 2.83984375)","(1.58984375, 2.83984375)","(1.234375, 3.06640625)","(1.2109375, 2.703125)","(2.3203125, 2.84765625)","(2.625, 3.15234375)","(2.7421875, 2.79296875)","(1.7734375, 3.88671875)","(1.2734375, 3.63671875)","(1.56640625, 4.33203125)","(2.203125, 3.9140625)","(2.59765625, 3.65234375)","(2.44140625, 4.34375)","(1.85546875, 2.23828125)","(2.01171875, 2.23828125)","(1.765625, 2.32421875)","(2.140625, 2.3515625)"
93,"(1.92578125, 2.296875)","(1.95703125, 2.83984375)","(1.58984375, 2.83984375)","(1.234375, 3.06640625)","(1.2109375, 2.703125)","(2.3203125, 2.84765625)","(2.62890625, 3.15234375)","(2.7421875, 2.7890625)","(1.7734375, 3.88671875)","(1.2734375, 3.63671875)","(1.56640625, 4.33203125)","(2.203125, 3.9140625)","(2.59765625, 3.65234375)","(2.44140625, 4.34375)","(1.85546875, 2.23828125)","(2.01171875, 2.23828125)","(1.765625, 2.32421875)","(2.140625, 2.3515625)"
94,"(1.93359375, 2.25)","(1.9609375, 2.7890625)","(1.58984375, 2.7890625)","(1.234375, 3.0078125)","(1.21875, 2.6484375)","(2.328125, 2.79296875)","(2.6171875, 3.08984375)","(2.7421875, 2.71484375)","(1.765625, 3.828125)","(1.296875, 3.625)","(1.5703125, 4.33984375)","(2.19921875, 3.85546875)","(2.58984375, 3.625)","(2.4375, 4.34765625)","(1.86328125, 2.19140625)","(2.01953125, 2.1875)","(1.76953125, 2.27734375)","(2.14453125, 2.30859375)"
95,"(1.93359375, 2.25)","(1.9609375, 2.7890625)","(1.58984375, 2.7890625)","(1.234375, 3.0078125)","(1.21875, 2.65234375)","(2.328125, 2.79296875)","(2.6171875, 3.08984375)","(2.7421875, 2.71484375)","(1.765625, 3.828125)","(1.296875, 3.62109375)","(1.5703125, 4.33984375)","(2.19921875, 3.85546875)","(2.58984375, 3.625)","(2.4375, 4.34765625)","(1.86328125, 2.19140625)","(2.01953125, 2.1875)","(1.76953125, 2.27734375)","(2.14453125, 2.30859375)"
96,"(1.93359375, 2.20703125)","(1.96484375, 2.7421875)","(1.60546875, 2.74609375)","(1.2421875, 2.96875)","(1.22265625, 2.59765625)","(2.33203125, 2.75)","(2.6328125, 3.046875)","(2.73828125, 2.66015625)","(1.77734375, 3.76953125)","(1.33203125, 3.6015625)","(1.56640625, 4.33984375)","(2.19921875, 3.78125)","(2.59375, 3.58984375)","(2.453125, 4.62109375)","(1.86328125, 2.1484375)","(2.01953125, 2.1484375)","(1.7734375, 2.2265625)","(2.14453125, 2.2578125)"
97,"(1.93359375, 2.20703125)","(1.96484375, 2.7421875)","(1.60546875, 2.74609375)","(1.2421875, 2.96875)","(1.22265625, 2.59375)","(2.33203125, 2.75)","(2.6328125, 3.046875)","(2.73828125, 2.66015625)","(1.77734375, 3.76953125)","(1.33203125, 3.6015625)","(1.56640625, 4.33984375)","(2.19921875, 3.78125)","(2.59375, 3.58984375)","(2.453125, 4.62109375)","(1.86328125, 2.1484375)","(2.01953125, 2.1484375)","(1.7734375, 2.2265625)","(2.14453125, 2.2578125)"
98,"(1.9375, 2.15234375)","(1.96875, 2.67578125)","(1.60546875, 2.67578125)","(1.25, 2.91015625)","(1.234375, 2.53125)","(2.3359375, 2.68359375)","(2.63671875, 2.9921875)","(2.74609375, 2.6015625)","(1.796875, 3.68359375)","(1.390625, 3.57421875)","(1.56640625, 4.33203125)","(2.2109375, 3.671875)","(2.58203125, 3.5703125)","(2.44140625, 4.33984375)","(1.8671875, 2.08984375)","(2.0234375, 2.0859375)","(1.77734375, 2.1640625)","(2.15234375, 2.1875)"
99,"(1.9375, 2.15234375)","(1.96875, 2.6796875)","(1.60546875, 2.67578125)","(1.25, 2.91015625)","(1.234375, 2.53125)","(2.3359375, 2.68359375)","(2.63671875, 2.9921875)","(2.74609375, 2.6015625)","(1.796875, 3.68359375)","(1.390625, 3.57421875)","(1.56640625, 4.33203125)","(2.21484375, 3.67578125)","(2.58203125, 3.5703125)","(2.44140625, 4.33984375)","(1.8671875, 2.08984375)","(2.0234375, 2.0859375)","(1.77734375, 2.1640625)","(2.15234375, 2.1875)"
